taxonKey,acceptedTaxonKey,scientificName,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,introduction pathway 4,introduction pathway 5,introduction pathway 6,introduction pathway 7,date first observation,date last observation,source,occurrence remarks,native range,terrestrial,marine,freshwater,date added,added by,verified by
7259120,7653258,Barbilophozia floerkei (F.Weber & D.Mohr) Loeske,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Neoorthocaulis,species,,Flanders,BE,,native,native,,,,,,,,1946-08-28,2022-02-20,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7259120,7653258,Barbilophozia floerkei (F.Weber & D.Mohr) Loeske,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Neoorthocaulis,species,,Wallonia,BE,,native,native,,,,,,,,1946-08-28,2022-02-20,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7665736,7665736,Seligeria calycina Mitt. ex Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Belgium,BE,,native,native,,,,,,,,1990-11-04,1990-11-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7665736,7665736,Seligeria calycina Mitt. ex Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Seligeriaceae,Seligeria,species,,Wallonia,BE,,native,native,,,,,,,,1990-11-04,1990-11-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7830313,7668552,Dialytrichia fragilifolia (Bizot & J.Roux) F.Lara,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Dialytrichia,species,,Belgium,BE,,uncertain,established,,,,,,,,1986-06-08,2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7830313,7668552,Dialytrichia fragilifolia (Bizot & J.Roux) F.Lara,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Dialytrichia,species,,Wallonia,BE,,uncertain,established,,,,,,,,1986-06-08,2024-03-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7676752,7676752,Eurhynchium angustirete (Broth.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Eurhynchium,species,,Belgium,BE,,native,native,,,,,,,,1967-05-16,2024-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7676752,7676752,Eurhynchium angustirete (Broth.) T.J.Kop.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Eurhynchium,species,,Wallonia,BE,,native,native,,,,,,,,1967-05-16,2024-03-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281022,7683852,Zygodon forsteri (Dicks.) Mitt.,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Codonoblepharon,species,,Belgium,BE,,native,native,,,,,,,,,,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
5281022,7683852,Zygodon forsteri (Dicks.) Mitt.,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Codonoblepharon,species,,Wallonia,BE,,native,native,,,,,,,,,,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7686328,7686328,Plagiochila spinulosa (Dicks.) Dumort.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,species,,Belgium,BE,,native,native,,,,,,,,1870-05-01,2024-02-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7686328,7686328,Plagiochila spinulosa (Dicks.) Dumort.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Plagiochilaceae,Plagiochila,species,,Wallonia,BE,,native,native,,,,,,,,1870-05-01,2024-02-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2676883,7692051,Bryum donianum Grev.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Belgium,BE,,native,native,,,,,,,,1874-04-01,1979-05-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676883,7692051,Bryum donianum Grev.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Wallonia,BE,,native,native,,,,,,,,1874-04-01,1979-05-17,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7696978,7696978,Scapania aequiloba (Schwägr.) Dumort.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,species,,Belgium,BE,,native,native,,,,,,,,1990-07-31,1990-07-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7696978,7696978,Scapania aequiloba (Schwägr.) Dumort.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,species,,Wallonia,BE,,native,native,,,,,,,,1990-07-31,1990-07-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2689431,7698056,Barbilophozia kunzeana (Huebener) Müll.Frib.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Schljakovia,species,,Belgium,BE,,native,native,,,,,,,,1967-08-24,2022-02-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2689431,7698056,Barbilophozia kunzeana (Huebener) Müll.Frib.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Schljakovia,species,,Flanders,BE,,native,native,,,,,,,,1967-08-24,2022-02-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2689431,7698056,Barbilophozia kunzeana (Huebener) Müll.Frib.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Schljakovia,species,,Wallonia,BE,,native,native,,,,,,,,1967-08-24,2022-02-24,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7702707,7702707,Bryum dyffrynense Holyoak,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,species,,Belgium,BE,,uncertain,established,,,,,,,,2000-08-26/2023-08-26,2021-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7702707,7702707,Bryum dyffrynense Holyoak,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,species,,Flanders,BE,,uncertain,established,,,,,,,,2000-08-26/2023-08-26,2021-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2675378,7708376,Dicranoweisia cirrata (Hedw.) Lindb.,Plantae,Bryophyta,Bryopsida,Dicranales,Rhabdoweisiaceae,Dicranoweisia,species,,Belgium,BE,,uncertain,established,,,,,,,,1800-01-01/1899-12-31,2025-02-23 14:03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2675378,7708376,Dicranoweisia cirrata (Hedw.) Lindb.,Plantae,Bryophyta,Bryopsida,Dicranales,Rhabdoweisiaceae,Dicranoweisia,species,,Flanders,BE,,uncertain,established,,,,,,,,1800-01-01/1899-12-31,2025-02-23 14:03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2675378,7708376,Dicranoweisia cirrata (Hedw.) Lindb.,Plantae,Bryophyta,Bryopsida,Dicranales,Rhabdoweisiaceae,Dicranoweisia,species,,Wallonia,BE,,uncertain,established,,,,,,,,1800-01-01/1899-12-31,2025-02-23 14:03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2675378,7708376,Dicranoweisia cirrata (Hedw.) Lindb.,Plantae,Bryophyta,Bryopsida,Dicranales,Rhabdoweisiaceae,Dicranoweisia,species,,Brussels,BE,,uncertain,established,,,,,,,,1800-01-01/1899-12-31,2025-02-23 14:03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2674331,7729176,Racomitrium obtusum (Brid.) Brid.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Bucklandiella,species,,Belgium,BE,,native,native,,,,,,,,1869-01-01,2014-01-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2674331,7729176,Racomitrium obtusum (Brid.) Brid.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Bucklandiella,species,,Wallonia,BE,,native,native,,,,,,,,1869-01-01,2014-01-05,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7990197,7741803,Jungermannia sphaerocarpa Hook.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Solenostomataceae,Solenostoma,species,,Belgium,BE,,native,native,,,,,,,,1916-05-01,2016-09-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7990197,7741803,Jungermannia sphaerocarpa Hook.,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Solenostomataceae,Solenostoma,species,,Wallonia,BE,,native,native,,,,,,,,1916-05-01,2016-09-25,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7742683,7742683,Hygroamblystegium varium (Hedw.) Mönk.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Belgium,BE,,native,native,,,,,,,,1872-04-30,2023-12-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7742683,7742683,Hygroamblystegium varium (Hedw.) Mönk.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Flanders,BE,,native,native,,,,,,,,1872-04-30,2023-12-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7742683,7742683,Hygroamblystegium varium (Hedw.) Mönk.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Wallonia,BE,,native,native,,,,,,,,1872-04-30,2023-12-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7742683,7742683,Hygroamblystegium varium (Hedw.) Mönk.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Brussels,BE,,native,native,,,,,,,,1872-04-30,2023-12-23,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2681627,7749266,Warnstorfia exannulata (Schimp.) Loeske,Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,species,,Belgium,BE,,native,native,,,,,,,,1800,2024-09-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2681627,7749266,Warnstorfia exannulata (Schimp.) Loeske,Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,species,,Flanders,BE,,native,native,,,,,,,,1800,2024-09-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2681627,7749266,Warnstorfia exannulata (Schimp.) Loeske,Plantae,Bryophyta,Bryopsida,Hypnales,Calliergonaceae,Sarmentypnum,species,,Wallonia,BE,,native,native,,,,,,,,1800,2024-09-14,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7755378,7755378,"Hygroamblystegium humile (P.Beauv.) Vanderp., Goffinet & Hedenäs",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Belgium,BE,,native,native,,,,,,,,1884-06-12,2022-06-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7755378,7755378,"Hygroamblystegium humile (P.Beauv.) Vanderp., Goffinet & Hedenäs",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Flanders,BE,,native,native,,,,,,,,1884-06-12,2022-06-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7755378,7755378,"Hygroamblystegium humile (P.Beauv.) Vanderp., Goffinet & Hedenäs",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Wallonia,BE,,native,native,,,,,,,,1884-06-12,2022-06-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7755378,7755378,"Hygroamblystegium humile (P.Beauv.) Vanderp., Goffinet & Hedenäs",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygroamblystegium,species,,Brussels,BE,,native,native,,,,,,,,1884-06-12,2022-06-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7762444,7762444,Sciuro-hypnum flotowianum (Sendtn.) Ignatov & Huttunen,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,species,,Belgium,BE,,native,native,,,,,,,,1875-05-01,1994-02-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
7762444,7762444,Sciuro-hypnum flotowianum (Sendtn.) Ignatov & Huttunen,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Sciuro-hypnum,species,,Wallonia,BE,,native,native,,,,,,,,1875-05-01,1994-02-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
4277246,7770367,Lophozia perssonii H.Buch & S.W.Arnell,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Oleolophozia,species,,Belgium,BE,,native,native,,,,,,,,1980-11-09,2024-01-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4277246,7770367,Lophozia perssonii H.Buch & S.W.Arnell,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Oleolophozia,species,,Flanders,BE,,native,native,,,,,,,,1980-11-09,2024-01-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
4277246,7770367,Lophozia perssonii H.Buch & S.W.Arnell,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziellaceae,Oleolophozia,species,,Wallonia,BE,,native,native,,,,,,,,1980-11-09,2024-01-28,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7777829,7777829,Grimmia tergestina Tomm. ex Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,,Belgium,BE,,native,native,,,,,,,,1987-11-17,2025-02-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7777829,7777829,Grimmia tergestina Tomm. ex Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,,Wallonia,BE,,native,native,,,,,,,,1987-11-17,2025-02-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7791481,7791481,Fossombronia caespitiformis (Raddi) De Not. ex Rabenh.,Plantae,Marchantiophyta,Jungermanniopsida,Fossombroniales,Fossombroniaceae,Fossombronia,species,,Belgium,BE,,native,native,,,,,,,,2008-06-26,2014-10-19,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",,,,FALSE,,,,
7791481,7791481,Fossombronia caespitiformis (Raddi) De Not. ex Rabenh.,Plantae,Marchantiophyta,Jungermanniopsida,Fossombroniales,Fossombroniaceae,Fossombronia,species,,Flanders,BE,,native,native,,,,,,,,2008-06-26,2014-10-19,"Van Landuyt W, Brosens D, De Beer D (2025). Florabank2: a grid-based database on distribution of bryophytes in the northern part of Belgium (Flanders and the Brussels Capital region). Version 1.18. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/385t22 | De Beer, D., & Van Landuyt, W. (2019). Aanvullingen en correcties bij de Vlaamse checklist mossen (hauwmossen, levermossen, bladmossen). Dumortiera, 115, 3–27. https://doi.org/10.5281/zenodo.3553636",,,,FALSE,,,,
2676627,7795532,Bryum pallescens Schleich. ex Schwägr.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,species,,Belgium,BE,,native,native,,,,,,,,1867-04-24,2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676627,7795532,Bryum pallescens Schleich. ex Schwägr.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,species,,Flanders,BE,,native,native,,,,,,,,1867-04-24,2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676627,7795532,Bryum pallescens Schleich. ex Schwägr.,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,species,,Wallonia,BE,,native,native,,,,,,,,1867-04-24,2024-12-01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
7797019,7797019,Amblystegium serpens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Amblystegium,species,,Belgium,BE,,native,native,,,,,,,,1826-01-01/1876-12-31,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7797019,7797019,Amblystegium serpens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Amblystegium,species,,Flanders,BE,,native,native,,,,,,,,1826-01-01/1876-12-31,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7797019,7797019,Amblystegium serpens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Amblystegium,species,,Wallonia,BE,,native,native,,,,,,,,1826-01-01/1876-12-31,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
7797019,7797019,Amblystegium serpens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Amblystegium,species,,Brussels,BE,,native,native,,,,,,,,1826-01-01/1876-12-31,2025-01-29,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2676510,7806512,Bryum bornholmense Wink. & R.Ruthe,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Belgium,BE,,native,native,,,,,,,,1904-03-01,2024-11-19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676510,7806512,Bryum bornholmense Wink. & R.Ruthe,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Flanders,BE,,native,native,,,,,,,,1904-03-01,2024-11-19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
2676510,7806512,Bryum bornholmense Wink. & R.Ruthe,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,species,,Wallonia,BE,,native,native,,,,,,,,1904-03-01,2024-11-19,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,,,,
